,do_level,h2o_level,blower_hz,cycle_id,do_level_scaled,h2o_level_scaled,blower_hz_scaled,cycle_id_scaled,pca 1,pca 2,kmeans_label3,kmeans_label4,sch_label
608,4.23780012,4.09327841,26.42000008,22,0.7797232424699455,0.1194660629915405,0.5052959351116553,0.6176470588235294,0.5837795637890612,0.11468252733794415,2,6,1
609,4.52351999,4.10165787,26.43000031,22,0.8323566565700864,0.12506109021684164,0.5055036242005938,0.6176470588235294,0.6171283550817701,0.13742551119191537,2,6,1
610,0.1270099999999999,4.26543427,50.20000076,22,0.02246082783728967,0.23441580005037999,0.999169243644246,0.6176470588235294,-0.2604010843816615,-0.21268948411098565,0,5,0
611,1.47226,4.26043701,49.97000122,22,0.2702738354458076,0.2310790927026627,0.9943925140171394,0.6176470588235294,-0.08720586067862258,-0.1251624365549876,0,5,0
612,3.00664997,4.2599802,26.43000031,22,0.5529289503389825,0.23077407729751842,0.5055036242005938,0.6176470588235294,0.3803901910232028,0.11296403749580905,2,6,1
613,3.92582011,4.26202154,26.44000053,22,0.7222523600378061,0.2321370950666939,0.5057113130818479,0.6176470588235294,0.49519018580688245,0.17439198120018598,2,6,1
614,4.70333004,4.26022387,26.44000053,22,0.865480068046569,0.23093677755314168,0.5057113130818479,0.6176470588235294,0.5934227345365104,0.22472362063982412,2,6,1
615,5.28142023,4.25842571,26.43000031,22,0.971971997913047,0.22973613286297745,0.5055036242005938,0.6176470588235294,0.666711205921247,0.2619844565550846,2,6,1
616,1.26717997,4.26902962,50.20999908,22,0.23249535632687424,0.23681644175455752,0.999376893065481,0.6176470588235294,-0.11828086308984057,-0.1359717712184938,0,5,0
617,2.98051,4.25254536,26.43000031,22,0.5481136189251216,0.22580977981107475,0.5055036242005938,0.6176470588235294,0.3792707509845001,0.10770218537525035,2,6,1
618,4.35149002,4.26247883,26.44000053,22,0.8006664396851185,0.23244243097137707,0.5057113130818479,0.6176470588235294,0.5485505281363365,0.20263398409439054,2,6,1
619,5.12447023,4.25455666,26.42000008,22,0.9430597128030994,0.22715273965076,0.5052959351116553,0.6176470588235294,0.6482310562067285,0.24986723372464498,2,6,1
620,0.0689968,3.92682099,50.22000122,23,0.011774021984850018,0.00832121633634797,0.999584621822123,0.6470588235294118,-0.17428388833134412,-0.36220243200238506,0,5,0
621,1.86874998,3.96210527,47.5,23,0.34331258246713536,0.03188079024983814,0.9430944635664134,0.6470588235294118,0.07334599606123679,-0.21104239015353674,0,5,0
622,2.03219008,3.99080801,38.08000183,23,0.3734204306327825,0.051045821378422396,0.7474558794808536,0.6470588235294118,0.19542681714450408,-0.1316582992732645,2,6,1
623,1.30991995,4.03017521,50.22000122,23,0.24036863117461846,0.0773315910800334,0.999584621822123,0.6470588235294118,-0.048442220877424814,-0.23128214656998825,0,5,0
624,1.02780998,4.05823803,50.22000122,23,0.18840020884267367,0.09606934290636993,0.999584621822123,0.6470588235294118,-0.0920685713249474,-0.2364898297578807,0,5,0
625,0.91013497,4.09010983,50.20000076,23,0.1667229011686633,0.11735037876301702,0.999169243644246,0.6470588235294118,-0.11590663404945335,-0.22894110582939026,0,5,0
626,0.76390898,4.13151884,50.22000122,23,0.1397861218544592,0.14499948005626884,0.999584621822123,0.6470588235294118,-0.1465772588791751,-0.21896322080628666,0,5,0
627,0.60758001,4.17176914,50.20999908,23,0.11098823876057942,0.17187490213913836,0.999376893065481,0.6470588235294118,-0.17782998248451407,-0.21002728979226815,0,5,0
628,0.00542409,4.5959115,50.20999908,23,6.308017706402888e-05,0.455077883190818,0.999376893065481,0.6470588235294118,-0.3770422702785465,-0.04766875607313159,0,5,0
629,0.134735,4.63933134,50.20999908,23,0.023883875957546742,0.4840696305012897,0.999376893065481,0.6470588235294118,-0.3734387840567461,-0.018476392106215215,0,5,0
630,0.21524499,4.68771791,50.20000076,23,0.03871489083539971,0.5163777000533751,0.999169243644246,0.6470588235294118,-0.37729807379687597,0.00992691607059579,4,4,0
631,0.17917401,4.74585438,50.22999954,23,0.03207013481147353,0.5551958497232681,0.9997922712433579,0.6470588235294118,-0.39911447731155286,0.03506520011357777,4,4,0
632,0.19801401,4.79360104,50.20000076,23,0.03554071430476063,0.5870766466501798,0.999169243644246,0.6470588235294118,-0.410304047773679,0.059220344978245,4,4,0
633,0.22675,4.8395195,50.20999908,23,0.04083426725663448,0.6177367409574361,0.999376893065481,0.6470588235294118,-0.420184138931407,0.08292296699790594,4,4,0
634,0.227483,4.85262156,50.20999908,23,0.040969295641378606,0.6264850830233359,0.999376893065481,0.6470588235294118,-0.4239082597419279,0.08921120419461369,4,4,0
635,0.24709301,4.93519497,50.20999908,23,0.04458172125545266,0.6816199577092847,0.999376893065481,0.6470588235294118,-0.44549504041446153,0.1298286059239875,4,4,0
636,0.00562139,5.39888763,50.22000122,23,9.942547080211517e-05,0.9912309656826053,0.999584621822123,0.6470588235294118,-0.6110169784994113,0.3347108438599888,4,4,0
637,0.096492,5.40297031,50.22000122,23,0.016839004855541503,0.9939570012209562,0.999584621822123,0.6470588235294118,-0.6007865163819723,0.3426377756672978,4,4,0
638,0.24596301,5.40522528,50.18999863,23,0.044373560171194995,0.9954626613162652,0.9989615150952881,0.6470588235294118,-0.5823094044318512,0.3537272609059195,4,4,0
639,0.35378,5.40659618,50.22999954,23,0.06423488896747635,0.9963780213541633,0.9997922712433579,0.6470588235294118,-0.5696261312880945,0.36124500065654885,4,4,0
640,0.48443899,5.4025135,50.22000122,23,0.08830401907934497,0.9936519858158124,0.999584621822123,0.6470588235294118,-0.5519005280706023,0.3679609204838251,4,4,0
641,0.65622801,5.40726709,50.22000122,23,0.1199498497578953,0.9968259929079064,0.999584621822123,0.6470588235294118,-0.5316965414042208,0.3815346878372463,4,4,0
642,0.830836,5.40680981,50.22000122,23,0.15211497234059593,0.9965206636802968,0.999584621822123,0.6470588235294118,-0.5096205276371459,0.39281231762233787,4,4,0
643,1.04361999,5.40501213,50.22000122,23,0.19131262373092547,0.995320339489671,0.999584621822123,0.6470588235294118,-0.48235655363471486,0.40596490735418267,4,4,0
644,0.00508166,5.40409803,50.22000122,23,0.0,0.9947099881798436,0.999584621822123,0.6470588235294118,-0.6126024387565224,0.33715681261378366,4,4,0
645,0.69656998,5.40680981,50.22999954,23,0.12738137915284242,0.9965206636802968,0.9997922712433579,0.6470588235294118,-0.5266102609626686,0.38391451209436317,4,4,0
646,1.52177,5.40748024,50.22000122,23,0.2793942383498758,0.9969683147345001,0.999584621822123,0.6470588235294118,-0.42298677792738676,0.4386196386934704,4,4,0
647,1.96777999,5.4007163,49.68000031,23,0.3615552322508942,0.992451982124726,0.9883696500640856,0.6470588235294118,-0.35866688019411014,0.46791179660628723,4,4,0
648,2.24076009,5.39617586,38.5,23,0.411841810655112,0.9894202968592256,0.7561785825869972,0.6470588235294118,-0.19260385086999615,0.5489425587982064,4,4,1
649,2.17751002,5.40342808,26.57999992,23,0.4001903034422153,0.9942626576251792,0.5086188807838958,0.6470588235294118,-0.06359593199350187,0.6177707652837818,1,0,1
650,1.72774005,5.406353,36.58000183,23,0.31733667103359764,0.9962156482751525,0.7163032326509509,0.6470588235294118,-0.23763856158084964,0.5312153601770626,4,4,1
651,1.70061004,5.41202068,50.15000153,23,0.3123389610357912,1.0,0.9981308380749413,0.6470588235294118,-0.4010179361605175,0.45296446026293985,4,4,0
652,0.46596801,3.96411633,50.18999863,24,0.08490141799606916,0.03322358983975349,0.9989615150952881,0.676470588235294,-0.139896732631992,-0.30243949554377403,0,5,0
653,0.76096803,3.99534822,50.20999908,24,0.13924435960601003,0.05407735307122641,0.999376893065481,0.676470588235294,-0.1121546105989029,-0.2682602012443007,0,5,0
654,0.53269398,4.02587891,50.20000076,24,0.09719323238840943,0.07446291989262299,0.999169243644246,0.676470588235294,-0.14961761907399176,-0.26868989269143595,0,5,0
655,0.35960999,4.07383871,50.20000076,24,0.0653088509494333,0.10648603196905482,0.999169243644246,0.676470588235294,-0.18533816934824154,-0.25724366560083395,0,5,0
656,0.29199699,4.10732555,50.20999908,24,0.05285363379021775,0.12884544194168868,0.999376893065481,0.676470588235294,-0.20370539023103235,-0.2458049090437226,0,5,0
657,0.27577201,4.12789297,50.20000076,24,0.04986477588857266,0.14257845992306217,0.999169243644246,0.676470588235294,-0.2116183904988175,-0.2370193339307202,0,5,0
658,0.257303,4.17810726,50.22000122,24,0.046462537705594185,0.1761069115952636,0.999584621822123,0.676470588235294,-0.22879862921132435,-0.2144368996844011,0,5,0
659,0.25249201,4.21972895,50.18999863,24,0.04557628912616694,0.2038980208926442,0.9989615150952881,0.676470588235294,-0.24117633324264776,-0.19475588338683564,0,5,0
660,0.11846,4.5959115,50.20000076,24,0.02088580370418965,0.455077883190818,0.999169243644246,0.676470588235294,-0.36770737199593034,-0.024477815011507337,0,5,0
661,0.18588699,4.63524866,50.20000076,24,0.0333067553383762,0.48134359496293877,0.999169243644246,0.676470588235294,-0.37069161782716187,-0.0013040280659969536,0,5,0
662,0.20807999,4.67190409,50.20999908,24,0.03739500219052699,0.5058186958411701,0.999376893065481,0.676470588235294,-0.3786959181902131,0.017556227119672578,4,4,0
663,0.18360899,4.71690845,50.18999863,24,0.03288711732958066,0.535868438838599,0.9989615150952881,0.676470588235294,-0.39464624073622173,0.03749559424338321,4,4,0
664,0.20449799,4.74542809,50.22000122,24,0.03673514997476507,0.5549112127471534,0.999584621822123,0.676470588235294,-0.4006780892983285,0.052278553062150394,4,4,0
665,0.249171,4.78522205,50.22000122,24,0.044964514752334594,0.581481933247344,0.999584621822123,0.676470588235294,-0.4066548585000253,0.07417187444702489,4,4,0
